Freguesia,AnoMes,Stock_12M_PED_Nova_Construcao_Area,Stock_12M_PED_Reabilitacao_Area,Stock_12M_PED_Nova_Construcao_Count,Stock_12M_PED_Reabilitacao_Count,Stock_12M_PED_Demolicao_Area,Stock_12M_PED_Demolicao_Count,Racio_Gentrificacao_PED_Area,Racio_Gentrificacao_PED_Count
Penha De França,2018-01,7787.26513671875,11643.0439453125,5.0,42.0,0.0,0.0,1.4951389982728294,8.399832003359933
Penha De França,2018-02,7986.33251953125,12011.16357421875,5.0,45.0,0.0,0.0,1.5039648542616966,8.999820003599929
Penha De França,2018-03,8142.39892578125,10879.51220703125,6.0,44.0,0.0,0.0,1.3361556185816352,7.333211113148114
Penha De França,2018-04,3441.6650390625,12724.2412109375,6.0,46.0,0.0,0.0,3.697117731332673,7.666538891018483
Penha De França,2018-05,4102.541015625,13200.5927734375,7.0,48.0,0.0,0.0,3.217662517302148,6.857044899358581
Penha De França,2018-06,4102.541015625,12290.93310546875,7.0,45.0,0.0,0.0,2.9959317308624445,6.428479593148669
Penha De França,2018-07,4102.541015625,12787.80908203125,7.0,47.0,0.0,0.0,3.1170459287604473,6.71418979728861
Penha De França,2018-08,3769.96484375,14513.6611328125,6.0,48.0,0.0,0.0,3.849813287222692,7.999866668888852
Penha De França,2018-09,4829.73828125,15582.57080078125,6.0,52.0,0.0,0.0,3.22637989280659,8.66652222462959
Penha De França,2018-10,4829.73828125,14893.0048828125,6.0,51.0,0.0,0.0,3.0836048885442926,8.499858335694405
Penha De França,2018-11,4829.73828125,13870.64501953125,6.0,47.0,0.0,0.0,2.8719247140548725,7.833202779953668
Penha De França,2018-12,2991.53076171875,13544.794921875,6.0,45.0,0.0,0.0,4.527713584774115,7.499875002083299
Penha De França,2019-01,2991.53076171875,13478.7392578125,6.0,44.0,0.0,0.0,4.505632694716191,7.333211113148114
Penha De França,2019-02,2588.708984375,13634.447265625,5.0,43.0,0.0,0.0,5.266890492995201,8.599828003439931
Penha De França,2019-03,2432.642578125,13724.67236328125,4.0,42.0,0.0,0.0,5.6418776529316546,10.499737506562337
Penha De França,2019-04,1938.7470703125,12874.7587890625,3.0,41.0,0.0,0.0,6.640762130416037,13.666211126295789
Penha De França,2019-05,1277.87109375,12816.60498046875,2.0,41.0,0.0,0.0,10.029653257037237,20.498975051247434
Penha De França,2019-06,1277.87109375,13176.04833984375,2.0,46.0,0.0,0.0,10.310936191602957,22.998850057497123
Penha De França,2019-07,1277.87109375,13259.63671875,2.0,45.0,0.0,0.0,10.376348401624654,22.498875056247186
Penha De França,2019-08,1277.87109375,10202.64990234375,2.0,40.0,0.0,0.0,7.984098829556819,19.9990000499975
Penha De França,2019-09,122.1259765625,9482.65673828125,1.0,37.0,0.0,0.0,77.64645360917942,36.996300369963
Penha De França,2019-10,122.1259765625,11049.1650390625,1.0,45.0,0.0,0.0,90.4734300000861,44.995500449955
Penha De França,2019-11,122.1259765625,11171.291015625,1.0,45.0,0.0,0.0,91.47342918126016,44.995500449955
Penha De França,2019-12,0.0,11702.72705078125,0.0,48.0,0.0,0.0,117027270.5078125,480000.0
Penha De França,2020-01,0.0,13086.81494140625,0.0,53.0,0.0,0.0,130868149.4140625,530000.0
Penha De França,2020-02,0.0,13499.75830078125,0.0,54.0,0.0,0.0,134997583.0078125,540000.0
Penha De França,2020-03,0.0,13572.39599609375,0.0,54.0,0.0,0.0,135723959.9609375,540000.0
Penha De França,2020-04,0.0,13808.89794921875,0.0,52.0,0.0,0.0,138088979.4921875,520000.0
Penha De França,2020-05,275.7119140625,12919.2919921875,1.0,49.0,156.06640625,1.0,46.85792179247902,48.99510048995101
Penha De França,2020-06,815.93505859375,12842.330078125,2.0,46.0,156.06640625,1.0,15.739400297762058,22.998850057497123
Penha De França,2020-07,815.93505859375,13030.513671875,2.0,45.0,156.06640625,1.0,15.970035773838774,22.498875056247186
Penha De França,2020-08,815.93505859375,14111.822265625,2.0,48.0,156.06640625,1.0,17.29527416118026,23.998800059997
Penha De França,2020-09,815.93505859375,13497.19091796875,2.0,45.0,156.06640625,1.0,16.541989612545834,22.498875056247186
Penha De França,2020-10,815.93505859375,12340.88916015625,2.0,40.0,156.06640625,1.0,15.124840534418883,19.9990000499975
Penha De França,2020-11,815.93505859375,13042.923828125,2.0,42.0,156.06640625,1.0,15.985245507258508,20.998950052497374
Penha De França,2020-12,815.93505859375,12754.38525390625,2.0,37.0,156.06640625,1.0,15.631616213092485,18.499075046247686
Penha De França,2021-01,815.93505859375,10738.5205078125,2.0,30.0,156.06640625,1.0,13.16099740856878,14.999250037498124
Penha De França,2021-02,1557.62762003392,10567.06396484375,4.0,30.0,156.06640625,1.0,6.784075443016405,7.499812504687383
Penha De França,2021-03,1692.84637003392,10309.81884765625,5.0,30.0,156.06640625,1.0,6.090226745399817,5.999880002399952
Penha De França,2021-04,2561.85662394017,9088.40478515625,6.0,30.0,156.06640625,1.0,3.5475851167734946,4.9999166680555325
Penha De França,2021-05,2286.14470987767,9894.2822265625,5.0,34.0,0.0,0.0,4.3279332891829965,6.7998640027199455
Penha De França,2021-06,1745.92156534642,10027.06298828125,4.0,34.0,0.0,0.0,5.74313452161195,8.499787505312367
Penha De França,2021-07,1745.92156534642,8818.9482421875,4.0,32.0,0.0,0.0,5.051170632238917,7.999800004999876
Penha De França,2021-08,1940.86931925267,7700.7275390625,5.0,29.0,0.0,0.0,3.967669057317446,5.799884002319954
Penha De França,2021-09,1940.86931925267,11503.677734375,5.0,32.0,0.0,0.0,5.927074547243102,6.399872002559949
Penha De França,2021-10,1940.86931925267,12186.09375,5.0,33.0,0.0,0.0,6.278677807542686,6.599868002639948
Penha De França,2021-11,1940.86931925267,11680.00439453125,5.0,31.0,0.0,0.0,6.017923863743819,6.199876002479951
Penha De França,2021-12,1940.86931925267,11926.92333984375,5.0,34.0,0.0,0.0,6.145144656066662,6.7998640027199455
Penha De França,2022-01,2242.98308878392,12732.6748046875,7.0,38.0,0.0,0.0,5.676669744275161,5.428493878658877
Penha De França,2022-02,1501.29052734375,13528.56884765625,5.0,40.0,0.0,0.0,9.011292418172554,7.999840003199936
Penha De França,2022-03,1366.07177734375,16685.24609375,4.0,41.0,0.0,0.0,12.214032343739865,10.24974375640609
Penha De França,2022-04,497.0615234375,17087.814453125,3.0,43.0,0.0,0.0,34.37765791483117,14.33285557148095
Penha De França,2022-05,497.0615234375,17196.9169921875,3.0,43.0,0.0,0.0,34.597152910860004,14.33285557148095
Penha De França,2022-06,497.0615234375,17556.38037109375,3.0,45.0,0.0,0.0,35.320329599537615,14.99950001666611
Penha De França,2022-07,632.2802734375,17977.77783203125,4.0,45.0,0.0,0.0,28.43323719553716,11.249718757031076
Penha De França,2022-08,437.33251953125,19137.92626953125,3.0,46.0,0.0,0.0,43.76057356536546,15.33282223925869
Penha De França,2022-09,437.33251953125,15041.283203125,3.0,42.0,0.0,0.0,34.39323419151041,13.99953334888837
Penha De França,2022-10,437.33251953125,19000.06201171875,3.0,40.0,0.0,0.0,43.445334656453824,13.332888903703209
Penha De França,2022-11,572.232421875,18797.181640625,4.0,41.0,0.0,0.0,32.84885238440032,10.24974375640609
Penha De França,2022-12,572.232421875,19743.2099609375,4.0,41.0,0.0,0.0,34.502076002681754,10.24974375640609
Penha De França,2023-01,270.11865234375,19689.990234375,2.0,39.0,0.0,0.0,72.89382933813403,19.499025048747562
Penha De França,2023-02,270.11865234375,18481.91015625,2.0,36.0,0.0,0.0,68.42142574659213,17.99910004499775
Penha De França,2023-03,270.11865234375,16012.3115234375,2.0,38.0,0.0,0.0,59.278785291664676,18.999050047497622
Penha De França,2023-04,270.11865234375,15805.87353515625,2.0,37.0,0.0,0.0,58.514536284551916,18.499075046247686
Penha De França,2023-05,618.20068359375,15727.2724609375,3.0,34.0,0.0,0.0,25.440395545135157,11.332955568147728
Penha De França,2023-06,618.20068359375,14342.47607421875,3.0,29.0,0.0,0.0,23.200352466139698,9.666344455184827
Penha De França,2023-07,482.98193359375,14149.94384765625,2.0,29.0,0.0,0.0,29.297039772618483,14.499275036248186
Penha De França,2023-08,482.98193359375,13773.9775390625,2.0,32.0,0.0,0.0,28.518612662615496,15.999200039997998
Penha De França,2023-09,482.98193359375,14246.49609375,2.0,34.0,0.0,0.0,29.49694833935197,16.999150042497874
Penha De França,2023-10,656.9765625,9783.640625,3.0,34.0,0.0,0.0,14.891915015322176,11.332955568147728
Penha De França,2023-11,1286.6953125,10054.93359375,4.0,34.0,0.0,0.0,7.814540641140274,8.499787505312367
Penha De França,2023-12,1286.6953125,8903.83642578125,4.0,33.0,0.0,0.0,6.919925523385085,8.249793755156121
Penha De França,2024-01,1286.6953125,8969.93310546875,4.0,34.0,0.0,0.0,6.97129485216747,8.499787505312367
Penha De França,2024-02,1286.6953125,9912.666015625,4.0,36.0,0.0,0.0,7.703972454805811,8.99977500562486
Penha De França,2024-03,1286.6953125,10728.13720703125,4.0,34.0,0.0,0.0,8.337744195564426,8.499787505312367
Penha De França,2024-04,1286.6953125,10352.81884765625,4.0,33.0,0.0,0.0,8.046052505574043,8.249793755156121
Penha De França,2024-05,938.61328125,10560.44189453125,3.0,37.0,0.0,0.0,11.251109461562718,12.332922235925468
Penha De França,2024-06,938.61328125,11252.7021484375,3.0,39.0,0.0,0.0,11.988644497537095,12.999566681110629
Penha De França,2024-07,938.61328125,10558.498046875,3.0,37.0,0.0,0.0,11.24903848356999,12.332922235925468
Penha De França,2024-08,938.61328125,12173.02001953125,3.0,37.0,0.0,0.0,12.969152435606459,12.332922235925468
Penha De França,2024-09,938.61328125,12682.03173828125,3.0,39.0,0.0,0.0,13.511454227716136,12.999566681110629
Penha De França,2024-10,764.61865234375,12860.48876953125,2.0,41.0,0.0,0.0,16.81947863573918,20.498975051247434
Penha De França,2024-11,0.0,13268.84912109375,0.0,42.0,0.0,0.0,132688491.2109375,420000.0
Penha De França,2024-12,0.0,13736.2490234375,0.0,45.0,0.0,0.0,137362490.234375,450000.0
Penha De França,2025-01,0.0,15211.8935546875,0.0,46.0,0.0,0.0,152118935.546875,460000.0
Penha De França,2025-02,278.8291015625,14728.57958984375,1.0,44.0,0.0,0.0,52.82294504057645,43.99560043995601
Penha De França,2025-03,278.8291015625,13910.69775390625,1.0,44.0,0.0,0.0,49.88967323348357,43.99560043995601
Penha De França,2025-04,480.783203125,14217.87353515625,2.0,44.0,0.0,0.0,29.572311356785434,21.998900054997247
Penha De França,2025-05,640.0751953125,14438.51025390625,3.0,43.0,0.0,0.0,22.557518403920003,14.33285557148095
Penha De França,2025-06,640.0751953125,14165.0791015625,3.0,42.0,0.0,0.0,22.130332486347207,13.99953334888837
Penha De França,2025-07,640.0751953125,15323.49365234375,3.0,46.0,0.0,0.0,23.940142299762492,15.33282223925869
Penha De França,2025-08,640.0751953125,13659.81103515625,3.0,44.0,0.0,0.0,21.340944003294496,14.66617779407353
Penha De França,2025-09,640.0751953125,13023.8076171875,3.0,41.0,0.0,0.0,20.347305563213414,13.666211126295789
Penha De França,2025-10,640.0751953125,13118.1484375,3.0,40.0,0.0,0.0,20.494695754654003,13.332888903703209
Penha De França,2025-11,640.0751953125,12558.2314453125,3.0,40.0,0.0,0.0,19.61992836980417,13.332888903703209
São Vicente,2016-08,4995.69287109375,29613.7578125,2.0,58.0,168.0009765625,1.0,5.927857853525455,28.99855007249637
São Vicente,2016-09,4995.69287109375,15685.86669921875,2.0,56.0,168.0009765625,1.0,3.139878048947533,27.9986000699965
São Vicente,2016-10,4995.69287109375,16338.6083984375,2.0,58.0,168.0009765625,1.0,3.2705389408389416,28.99855007249637
São Vicente,2016-11,5376.7744140625,13932.35400390625,3.0,54.0,168.0009765625,1.0,2.5912103934184616,17.99940001999933
São Vicente,2016-12,5376.7744140625,16460.39501953125,3.0,59.0,168.0009765625,1.0,3.0613883800558264,19.666011132962232
São Vicente,2017-01,5978.234375,16697.68798828125,5.0,58.0,168.0009765625,1.0,2.793080140651601,11.599768004639907
São Vicente,2017-02,5978.234375,18575.3056640625,5.0,63.0,168.0009765625,1.0,3.107155756727407,12.5997480050399
São Vicente,2017-03,5978.234375,19579.12939453125,5.0,62.0,0.0,0.0,3.2750688311754867,12.399752004959902
São Vicente,2017-04,5978.234375,18938.2978515625,5.0,59.0,0.0,0.0,3.1678747179889593,11.799764004719906
São Vicente,2017-05,982.54150390625,20973.15966796875,3.0,69.0,0.0,0.0,21.345823509749234,22.999233358888034
São Vicente,2017-06,982.54150390625,27660.19384765625,3.0,81.0,0.0,0.0,28.15167697498891,26.999100029999
São Vicente,2017-07,982.54150390625,30768.75830078125,3.0,87.0,0.0,0.0,31.31547628971147,28.999033365554478
São Vicente,2017-08,11282.1396484375,33867.53662109375,5.0,87.0,0.0,0.0,3.001871752721746,17.39965200695986
São Vicente,2017-09,14213.94970703125,37799.00634765625,7.0,96.0,0.0,0.0,2.659289420661815,13.714089798717161
São Vicente,2017-10,14213.94970703125,38853.59716796875,7.0,99.0,0.0,0.0,2.7334834930083223,14.142655104927073
São Vicente,2017-11,13832.8681640625,40368.88720703125,6.0,105.0,0.0,0.0,2.918330922872212,17.499708338194363
São Vicente,2017-12,14414.18359375,38213.32666015625,7.0,100.0,0.0,0.0,2.6510919710788463,14.285510206997044
São Vicente,2018-01,14217.1806640625,37803.171875,6.0,99.0,0.0,0.0,2.658978070431307,16.499725004583258
São Vicente,2018-02,15502.5693359375,36312.0673828125,7.0,97.0,0.0,0.0,2.342325737218449,13.856944900787132
São Vicente,2018-03,15762.91748046875,35045.0361328125,8.0,96.0,0.0,0.0,2.223258223226106,11.999850001874977
São Vicente,2018-04,15762.91748046875,35813.1533203125,8.0,98.0,0.0,0.0,2.2719876023895007,12.249846876914038
São Vicente,2018-05,15762.91748046875,33103.3642578125,8.0,86.0,0.0,0.0,2.100078496815187,10.749865626679666
São Vicente,2018-06,15762.91748046875,28015.19580078125,8.0,77.0,0.0,0.0,1.7772849256976289,9.624879689003889
São Vicente,2018-07,15762.91748046875,26023.36083984375,8.0,76.0,0.0,0.0,1.6509228514959906,9.499881251484357
São Vicente,2018-08,5463.3193359375,23437.30712890625,6.0,78.0,0.0,0.0,4.28993900205369,12.999783336944384
São Vicente,2018-09,2531.50927734375,23007.9306640625,4.0,76.0,0.0,0.0,9.088621543327701,18.999525011874706
São Vicente,2018-10,2531.50927734375,21830.86865234375,4.0,74.0,0.0,0.0,8.623657035491743,18.499537511562213
São Vicente,2018-11,2531.50927734375,25103.873046875,4.0,73.0,306.8701171875,1.0,9.916563324452651,18.249543761405967
São Vicente,2018-12,2788.5419921875,25927.78564453125,4.0,78.0,306.8701171875,1.0,9.297971767100684,19.499512512187195
São Vicente,2019-01,2448.62158203125,28017.1201171875,4.0,81.0,306.8701171875,1.0,11.441996255602026,20.249493762655934
São Vicente,2019-02,1163.23291015625,30831.0380859375,3.0,82.0,306.8701171875,1.0,26.504610698587513,27.332422252591577
São Vicente,2019-03,902.884765625,32018.0751953125,2.0,86.0,306.8701171875,1.0,35.46196908854904,42.99785010749462
São Vicente,2019-04,902.884765625,32349.74365234375,2.0,89.0,306.8701171875,1.0,35.82931211273591,44.49777511124444
São Vicente,2019-05,902.884765625,40979.7392578125,2.0,93.0,306.8701171875,1.0,45.38755805752185,46.49767511624418
São Vicente,2019-06,1012.60107421875,41100.04345703125,3.0,99.0,306.8701171875,1.0,40.58857969302779,32.99890003666544
São Vicente,2019-07,1075.58544921875,40362.93798828125,4.0,97.0,306.8701171875,1.0,37.52647850057005,24.249393765155872
São Vicente,2019-08,1821.4609375,39870.40869140625,5.0,97.0,306.8701171875,1.0,21.889245979221915,19.399612007759846
São Vicente,2019-09,4806.82177734375,37269.0595703125,7.0,91.0,731.47265625,2.0,7.75336813414592,12.99981428836731
São Vicente,2019-10,5408.28173828125,47453.38623046875,9.0,92.0,731.47265625,2.0,8.774207345220274,10.222108643237299
São Vicente,2019-11,5719.0029296875,44475.98779296875,10.0,95.0,424.6025390625,1.0,7.776877816306913,9.49990500094999
São Vicente,2019-12,4880.65478515625,44653.015625,9.0,97.0,424.6025390625,1.0,9.14898034704424,10.777658026021934
São Vicente,2020-01,4816.1181640625,46019.28173828125,8.0,97.0,424.6025390625,1.0,9.555264056049776,12.124848439394508
São Vicente,2020-02,4816.1181640625,43484.24267578125,8.0,94.0,424.6025390625,1.0,9.028898438864612,11.749853126835914
São Vicente,2020-03,5283.279296875,42204.60791015625,9.0,90.0,424.6025390625,1.0,7.988335414386715,9.999888890123444
São Vicente,2020-04,5283.279296875,41256.74951171875,9.0,84.0,424.6025390625,1.0,7.808928207757032,9.333229630781881
São Vicente,2020-05,5283.279296875,32945.4638671875,9.0,80.0,424.6025390625,1.0,6.235798145877799,8.888790124554172
São Vicente,2020-06,5173.56298828125,30404.84033203125,8.0,69.0,424.6025390625,1.0,5.876963286850007,8.624892188847639
São Vicente,2020-07,5251.2958984375,30185.93212890625,8.0,67.0,424.6025390625,1.0,5.748282355039202,8.374895313808578
São Vicente,2020-08,4505.42041015625,31216.3935546875,7.0,65.0,424.6025390625,1.0,6.928630409596306,9.285581634548079
São Vicente,2020-09,1520.0595703125,36367.60107421875,5.0,67.0,0.0,0.0,23.925114115251905,13.399732005359894
São Vicente,2020-10,918.599609375,27259.1220703125,3.0,68.0,0.0,0.0,29.67464695678943,22.665911136295456
São Vicente,2020-11,607.87841796875,25407.28076171875,2.0,58.0,0.0,0.0,41.796641945200136,28.99855007249637
São Vicente,2020-12,607.87841796875,23963.28955078125,2.0,49.0,0.0,0.0,39.421181769764665,24.498775061246935
São Vicente,2021-01,607.87841796875,29755.41552734375,2.0,47.0,0.0,0.0,48.9496085941195,23.49882505874706
São Vicente,2021-02,822.7197265625,41781.06298828125,3.0,47.0,0.0,0.0,50.78407209760764,15.666144461851271
São Vicente,2021-03,355.55859375,43038.0087890625,2.0,51.0,0.0,0.0,121.0433313699913,25.49872506374681
São Vicente,2021-04,542.40283203125,52173.33740234375,3.0,57.0,0.0,0.0,96.18926137983678,18.999366687777073
São Vicente,2021-05,542.40283203125,53047.3525390625,3.0,57.0,0.0,0.0,97.80063750836479,18.999366687777073
São Vicente,2021-06,542.40283203125,54451.8720703125,3.0,64.0,0.0,0.0,100.3900769238012,21.332622245925133
São Vicente,2021-07,401.685546875,56026.66796875,2.0,67.0,0.0,0.0,139.47888953618715,33.49832508374581
São Vicente,2021-08,533.16015625,54672.43701171875,3.0,70.0,0.0,0.0,102.54409695925033,23.332555581480616
São Vicente,2021-09,708.99072265625,48927.17578125,4.0,67.0,0.0,0.0,69.00960381679306,16.74958126046849
São Vicente,2021-10,708.99072265625,48117.703125,4.0,65.0,0.0,0.0,67.86787866269685,16.249593760155996
São Vicente,2021-11,708.99072265625,48043.73291015625,4.0,66.0,0.0,0.0,67.76354696688362,16.499587510312242
São Vicente,2021-12,925.08935546875,50059.0126953125,5.0,70.0,0.0,0.0,54.11261840612723,13.999720005599888
São Vicente,2022-01,925.08935546875,41135.474609375,5.0,71.0,0.0,0.0,44.466483069500924,14.199716005679887
São Vicente,2022-02,834.58056640625,29088.32958984375,5.0,74.0,0.0,0.0,34.8538263114813,14.799704005919882
São Vicente,2022-03,1320.04248046875,29043.31201171875,6.0,71.0,0.0,0.0,22.0017993672639,11.833136114398094
São Vicente,2022-04,1133.1982421875,19473.251953125,5.0,65.0,0.0,0.0,17.184327957570325,12.999740005199897
São Vicente,2022-05,1133.1982421875,18317.76123046875,5.0,65.0,0.0,0.0,16.16465586695844,12.999740005199897
São Vicente,2022-06,1133.1982421875,17367.3291015625,5.0,61.0,0.0,0.0,15.32593938324778,12.199756004879903
São Vicente,2022-07,1133.1982421875,15806.28173828125,5.0,58.0,0.0,0.0,13.94838057013847,11.599768004639907
São Vicente,2022-08,1001.7236328125,14071.3896484375,4.0,51.0,0.0,0.0,14.047176070122465,12.749681257968552
São Vicente,2022-09,825.89306640625,14941.26806640625,3.0,49.0,0.0,0.0,18.091042127665173,16.33278890703643
São Vicente,2022-10,825.89306640625,13849.23974609375,3.0,44.0,0.0,0.0,16.768802926844202,14.66617779407353
São Vicente,2022-11,825.89306640625,14952.0615234375,3.0,43.0,0.0,0.0,18.104110957230883,14.33285557148095
São Vicente,2022-12,609.79443359375,13788.71728515625,2.0,41.0,0.0,0.0,22.612070993641286,20.498975051247434
São Vicente,2023-01,609.79443359375,13784.0302734375,2.0,41.0,0.0,0.0,22.6043847789238,20.498975051247434
São Vicente,2023-02,485.4619140625,13170.634765625,1.0,38.0,0.0,0.0,27.130103662300897,37.996200379962005
São Vicente,2023-03,0.0,11812.95458984375,0.0,35.0,0.0,0.0,118129545.8984375,350000.0
São Vicente,2023-04,0.0,12031.1484375,0.0,35.0,0.0,0.0,120311484.375,350000.0
São Vicente,2023-05,0.0,15764.41259765625,0.0,35.0,0.0,0.0,157644125.9765625,350000.0
São Vicente,2023-06,425.43603515625,24407.36669921875,1.0,37.0,0.0,0.0,57.3702247700578,36.996300369963
São Vicente,2023-07,425.43603515625,24024.46044921875,1.0,36.0,0.0,0.0,56.4701925011501,35.99640035996401
São Vicente,2023-08,425.43603515625,24418.32568359375,1.0,40.0,0.0,0.0,57.39598418132872,39.99600039996
São Vicente,2023-09,425.43603515625,23063.1552734375,1.0,43.0,0.0,0.0,54.210616747369365,42.995700429957004
São Vicente,2023-10,568.6875,23063.1552734375,2.0,43.0,0.0,0.0,40.55505214714986,21.49892505374731
São Vicente,2023-11,568.6875,23194.82861328125,2.0,48.0,0.0,0.0,40.78659111484276,23.998800059997
São Vicente,2023-12,568.6875,21535.44970703125,2.0,45.0,0.0,0.0,37.86868169278045,22.498875056247186
São Vicente,2024-01,568.6875,20851.88818359375,2.0,42.0,0.0,0.0,36.666683401561336,20.998950052497374
São Vicente,2024-02,568.6875,20481.56689453125,2.0,42.0,0.0,0.0,36.01549760278095,20.998950052497374
São Vicente,2024-03,568.6875,21249.56103515625,2.0,46.0,0.0,0.0,37.36596513649366,22.998850057497123
São Vicente,2024-04,568.6875,22707.349609375,2.0,48.0,0.0,0.0,39.92939112682429,23.998800059997
São Vicente,2024-05,568.6875,18422.58154296875,2.0,45.0,0.0,0.0,32.39490634747224,22.498875056247186
São Vicente,2024-06,143.25146484375,8764.623046875,1.0,38.0,0.0,0.0,61.18343667962658,37.996200379962005
São Vicente,2024-07,358.0927734375,8898.79443359375,2.0,39.0,0.0,0.0,24.850520894677643,19.499025048747562
São Vicente,2024-08,557.1640625,8499.48974609375,3.0,36.0,0.0,0.0,15.254911062399406,11.999600013332888
São Vicente,2024-09,682.99853515625,10314.55908203125,4.0,40.0,0.0,0.0,15.101873636499409,9.999750006249844
São Vicente,2024-10,539.7470703125,10761.45458984375,3.0,42.0,0.0,0.0,19.937954623482582,13.99953334888837
São Vicente,2024-11,754.58837890625,9771.36376953125,4.0,39.0,0.0,0.0,12.949261806507442,9.749756256093598
São Vicente,2024-12,754.58837890625,10581.279296875,4.0,44.0,0.0,0.0,14.022582629690026,10.99972500687483
São Vicente,2025-01,870.708984375,10036.5234375,5.0,44.0,0.0,0.0,11.52683900697358,8.79982400351993
São Vicente,2025-02,870.708984375,9929.2392578125,5.0,43.0,0.0,0.0,11.403624282776107,8.599828003439931
São Vicente,2025-03,870.708984375,9146.705078125,5.0,40.0,0.0,0.0,10.504892210571752,7.999840003199936
São Vicente,2025-04,870.708984375,7710.98876953125,5.0,38.0,0.0,0.0,8.855987502491997,7.59984800303994
São Vicente,2025-05,870.708984375,8387.4931640625,5.0,40.0,0.0,0.0,9.632945509099738,7.999840003199936
São Vicente,2025-06,870.708984375,10181.61767578125,5.0,48.0,0.0,0.0,11.693478175996836,9.599808003839923
São Vicente,2025-07,655.86767578125,11459.91064453125,4.0,54.0,0.0,0.0,17.47289784267957,13.49966250843729
São Vicente,2025-08,456.79638671875,11763.3935546875,3.0,55.0,0.0,0.0,25.751935263745214,18.332722242591913
São Vicente,2025-09,414.1435546875,11375.65966796875,3.0,52.0,0.0,0.0,27.467907667334593,17.332755574814172
São Vicente,2025-10,527.3857421875,11652.8427734375,4.0,54.0,0.0,0.0,22.09547894783,13.49966250843729
São Vicente,2025-11,480.61767578125,12382.07373046875,4.0,55.0,0.0,0.0,25.76282933010861,13.749656258593536
Santo António,2016-08,2814.94873046875,97210.34483342525,3.0,145.0,0.0,0.0,34.53360991192071,48.33172227592413
Santo António,2016-09,650.06982421875,99353.68858342525,2.0,150.0,0.0,0.0,152.83538721288775,74.99625018749062
Santo António,2016-10,650.06982421875,101562.33506780025,2.0,151.0,0.0,0.0,156.23293938703168,75.49622518874055
Santo António,2016-11,650.06982421875,110387.60752873775,2.0,155.0,0.0,0.0,169.80882119935157,77.4961251937403
Santo António,2016-12,324.81640625,104096.23078968283,1.0,153.0,0.0,0.0,320.47703483875165,152.98470152984703
Santo António,2017-01,1950.8466796875,101840.43955203053,3.0,159.0,0.0,0.0,52.2031974076119,52.99823339222026
Santo António,2017-02,1950.8466796875,106876.85925602075,3.0,164.0,0.0,0.0,54.78485566823501,54.664844505183154
Santo António,2017-03,1950.8466796875,106882.853884927,3.0,169.0,0.0,0.0,54.7879285025389,56.33145561814606
Santo António,2017-04,1950.8466796875,106408.88979396503,3.0,165.0,0.0,0.0,54.544975495723115,54.99816672777574
Santo António,2017-05,1950.8466796875,111485.95131740253,3.0,176.0,0.0,0.0,57.14746666842853,58.66471117629412
Santo António,2017-06,1950.8466796875,121436.59012395889,3.0,190.0,0.0,0.0,62.24814341565637,63.33122229259024
Santo António,2017-07,1626.0302734375,119185.29080755264,2.0,189.0,0.0,0.0,73.29831764187139,94.49527523623817
Santo António,2017-08,2500.8330078125,114321.36063177139,3.0,187.0,0.0,0.0,45.713310606228035,62.3312556248125
Santo António,2017-09,2500.8330078125,115327.15556345879,3.0,187.0,0.0,0.0,46.11549455386746,62.3312556248125
Santo António,2017-10,2500.8330078125,111014.94511424004,3.0,185.0,0.0,0.0,44.39118498848799,61.66461117962734
Santo António,2017-11,2500.8330078125,114464.87317104636,3.0,192.0,0.0,0.0,45.77069649848396,63.997866737775404
Santo António,2017-12,2876.11865234375,116103.16809292136,4.0,199.0,0.0,0.0,40.36800218986398,49.74875628109297
Santo António,2018-01,1711.68701171875,116301.86411747707,3.0,198.0,0.0,0.0,67.94574973500579,65.99780007333088
Santo António,2018-02,1711.68701171875,115888.25984317435,3.0,196.0,0.0,0.0,67.70411429154707,65.33115562814572
Santo António,2018-03,1711.68701171875,119626.6812298931,3.0,199.0,0.0,0.0,69.88817080580388,66.33112229592346
Santo António,2018-04,1711.68701171875,121780.44050723685,3.0,205.0,0.0,0.0,71.14643773005565,68.33105563147895
Santo António,2018-05,1711.68701171875,121480.31941348685,3.0,199.0,0.0,0.0,70.97110130805699,66.33112229592346
Santo António,2018-06,1711.68701171875,109359.4087591432,3.0,189.0,0.0,0.0,63.88983594632114,62.99790006999766
Santo António,2018-07,3270.38323938847,107555.57916929945,5.0,184.0,0.0,0.0,32.88775902014328,36.79926401471971
Santo António,2018-08,2395.58050501347,110503.40241148695,4.0,190.0,0.0,0.0,46.128025156083446,47.49881252968676
Santo António,2018-09,2395.58050501347,108527.57378839329,4.0,191.0,0.0,0.0,45.3032444666094,47.74880627984301
Santo António,2018-10,3400.14251673222,113790.82525323704,5.0,191.0,0.0,0.0,33.46648599187235,38.199236015279695
Santo António,2018-11,4209.4183956384695,107864.31312922761,6.0,182.0,0.0,0.0,25.624516365143954,30.332827786203563
Santo António,2018-12,3834.13275110722,106886.12017530575,5.0,178.0,0.0,0.0,27.87752128735946,35.59928801423972
Santo António,2019-01,4448.7006222009695,112170.91408474743,5.0,178.0,0.0,0.0,25.214308871119453,35.59928801423972
